"Group" "Activity" "Subject_ID" "Variable" "Mean"
"test" "4 SITTING" 20 "6 tBodyAcc-std()-Z" -0.929106396818182
"test" "4 SITTING" 20 "81 tBodyAccJerk-mean()-X" 0.0746568393030303
"test" "4 SITTING" 20 "82 tBodyAccJerk-mean()-Y" 0.00597430268636364
"test" "4 SITTING" 20 "83 tBodyAccJerk-mean()-Z" 0.00160134859924242
"test" "4 SITTING" 20 "84 tBodyAccJerk-std()-X" -0.982078229242424
"test" "4 SITTING" 20 "85 tBodyAccJerk-std()-Y" -0.970896863484848
"test" "4 SITTING" 20 "86 tBodyAccJerk-std()-Z" -0.976522488787879
"test" "4 SITTING" 24 "1 tBodyAcc-mean()-X" 0.273475690147059
"test" "4 SITTING" 24 "121 tBodyGyro-mean()-X" -0.0356229619955882
"test" "4 SITTING" 24 "122 tBodyGyro-mean()-Y" -0.0750132697044118
"test" "4 SITTING" 24 "123 tBodyGyro-mean()-Z" 0.0800440230882353
"test" "4 SITTING" 24 "124 tBodyGyro-std()-X" -0.988111648676471
"test" "4 SITTING" 24 "125 tBodyGyro-std()-Y" -0.977954005147059
"test" "4 SITTING" 24 "126 tBodyGyro-std()-Z" -0.971277654117647
"test" "4 SITTING" 24 "161 tBodyGyroJerk-mean()-X" -0.0951782658382353
"test" "4 SITTING" 24 "162 tBodyGyroJerk-mean()-Y" -0.040616936
"test" "4 SITTING" 24 "163 tBodyGyroJerk-mean()-Z" -0.051596655125
"test" "4 SITTING" 24 "164 tBodyGyroJerk-std()-X" -0.991442007794118
"test" "4 SITTING" 24 "165 tBodyGyroJerk-std()-Y" -0.989780810588235
"test" "4 SITTING" 24 "166 tBodyGyroJerk-std()-Z" -0.989850160294118
"test" "4 SITTING" 24 "2 tBodyAcc-mean()-Y" -0.0131255097938235
"test" "4 SITTING" 24 "201 tBodyAccMag-mean()" -0.968979156470588
"test" "4 SITTING" 24 "202 tBodyAccMag-std()" -0.963779683235294
"test" "4 SITTING" 24 "214 tGravityAccMag-mean()" -0.968979156470588
"test" "4 SITTING" 24 "215 tGravityAccMag-std()" -0.963779683235294
"test" "4 SITTING" 24 "227 tBodyAccJerkMag-mean()" -0.985555822352941
"test" "4 SITTING" 24 "228 tBodyAccJerkMag-std()" -0.985418456176471
"test" "4 SITTING" 24 "240 tBodyGyroMag-mean()" -0.964633252352941
"test" "4 SITTING" 24 "241 tBodyGyroMag-std()" -0.969257162647059
"test" "4 SITTING" 24 "253 tBodyGyroJerkMag-mean()" -0.991306424705882
"test" "4 SITTING" 24 "254 tBodyGyroJerkMag-std()" -0.990724530735294
"test" "4 SITTING" 24 "266 fBodyAcc-mean()-X" -0.989529506764706
"test" "4 SITTING" 24 "267 fBodyAcc-mean()-Y" -0.962773200147059
"test" "4 SITTING" 24 "268 fBodyAcc-mean()-Z" -0.966991781176471
"test" "4 SITTING" 24 "269 fBodyAcc-std()-X" -0.991100005441176
"test" "4 SITTING" 24 "270 fBodyAcc-std()-Y" -0.954998005147059
"test" "4 SITTING" 24 "271 fBodyAcc-std()-Z" -0.954402697794118
"test" "4 SITTING" 24 "294 fBodyAcc-meanFreq()-X" -0.0165992981941176
"test" "4 SITTING" 24 "295 fBodyAcc-meanFreq()-Y" 0.00154835032647059
"test" "4 SITTING" 24 "296 fBodyAcc-meanFreq()-Z" 0.0972629587797059
"test" "4 SITTING" 24 "3 tBodyAcc-mean()-Z" -0.103041061426471
"test" "4 SITTING" 24 "345 fBodyAccJerk-mean()-X" -0.988857403235294
"test" "4 SITTING" 24 "346 fBodyAccJerk-mean()-Y" -0.979228238382353
"test" "4 SITTING" 24 "347 fBodyAccJerk-mean()-Z" -0.981971300147059
"test" "4 SITTING" 24 "348 fBodyAccJerk-std()-X" -0.9892888075
"test" "4 SITTING" 24 "349 fBodyAccJerk-std()-Y" -0.981550132794118
"test" "4 SITTING" 24 "350 fBodyAccJerk-std()-Z" -0.986008449264706
"test" "4 SITTING" 24 "373 fBodyAccJerk-meanFreq()-X" 0.187752123742647
"test" "4 SITTING" 24 "374 fBodyAccJerk-meanFreq()-Y" -0.0884463992352941
"test" "4 SITTING" 24 "375 fBodyAccJerk-meanFreq()-Z" -0.00446178350882353
"test" "4 SITTING" 24 "4 tBodyAcc-std()-X" -0.990593766617647
"test" "4 SITTING" 24 "41 tGravityAcc-mean()-X" 0.919637604411765
"test" "4 SITTING" 24 "42 tGravityAcc-mean()-Y" 0.182254651955882
"test" "4 SITTING" 24 "424 fBodyGyro-mean()-X" -0.985676523823529
"test" "4 SITTING" 24 "425 fBodyGyro-mean()-Y" -0.981200181176471
"test" "4 SITTING" 24 "426 fBodyGyro-mean()-Z" -0.974686891029412
"test" "4 SITTING" 24 "427 fBodyGyro-std()-X" -0.988891551764706
"test" "4 SITTING" 24 "428 fBodyGyro-std()-Y" -0.976252427794118
"test" "4 SITTING" 24 "429 fBodyGyro-std()-Z" -0.972851787647059
"test" "4 SITTING" 24 "43 tGravityAcc-mean()-Z" 0.109559621020588
"test" "4 SITTING" 24 "44 tGravityAcc-std()-X" -0.989660149852941
"test" "4 SITTING" 24 "45 tGravityAcc-std()-Y" -0.971692544705882
"test" "4 SITTING" 24 "452 fBodyGyro-meanFreq()-X" 0.0410327203470588
"test" "4 SITTING" 24 "453 fBodyGyro-meanFreq()-Y" -0.281538204205882
"test" "4 SITTING" 24 "454 fBodyGyro-meanFreq()-Z" -0.0466430854957353
"test" "4 SITTING" 24 "46 tGravityAcc-std()-Z" -0.963406795735294
"test" "4 SITTING" 24 "5 tBodyAcc-std()-Y" -0.956255962058824
"test" "4 SITTING" 24 "503 fBodyAccMag-mean()" -0.968905031470588
"test" "4 SITTING" 24 "504 fBodyAccMag-std()" -0.965852262058824
"test" "4 SITTING" 24 "513 fBodyAccMag-meanFreq()" 0.0943831689514706
"test" "4 SITTING" 24 "516 fBodyBodyAccJerkMag-mean()" -0.984469962941177
"test" "4 SITTING" 24 "517 fBodyBodyAccJerkMag-std()" -0.98561372
"test" "4 SITTING" 24 "526 fBodyBodyAccJerkMag-meanFreq()" 0.353544370380882
"test" "4 SITTING" 24 "529 fBodyBodyGyroMag-mean()" -0.977973720735294
"test" "4 SITTING" 24 "530 fBodyBodyGyroMag-std()" -0.969105899117647
"test" "4 SITTING" 24 "539 fBodyBodyGyroMag-meanFreq()" -0.103804539543971
"test" "4 SITTING" 24 "542 fBodyBodyGyroJerkMag-mean()" -0.990854751176471
"test" "4 SITTING" 24 "543 fBodyBodyGyroJerkMag-std()" -0.990933058235294
"test" "4 SITTING" 24 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.212296511463971
"test" "4 SITTING" 24 "555 angle(tBodyAccMean,gravity)" 0.0205587512469118
"test" "4 SITTING" 24 "556 angle(tBodyAccJerkMean),gravityMean)" -0.00503036659779412
"test" "4 SITTING" 24 "557 angle(tBodyGyroMean,gravityMean)" -0.00106301174852941
"test" "4 SITTING" 24 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.0370440296588235
"test" "4 SITTING" 24 "559 angle(X,gravityMean)" -0.765209814558824
"test" "4 SITTING" 24 "560 angle(Y,gravityMean)" -0.0426557026279412
"test" "4 SITTING" 24 "561 angle(Z,gravityMean)" -0.0558413695220588
"test" "4 SITTING" 24 "6 tBodyAcc-std()-Z" -0.957056111470588
"test" "4 SITTING" 24 "81 tBodyAccJerk-mean()-X" 0.0763318528529412
"test" "4 SITTING" 24 "82 tBodyAccJerk-mean()-Y" 0.00476702575745588
"test" "4 SITTING" 24 "83 tBodyAccJerk-mean()-Z" -0.00113300171426471
"test" "4 SITTING" 24 "84 tBodyAccJerk-std()-X" -0.988564382205882
"test" "4 SITTING" 24 "85 tBodyAccJerk-std()-Y" -0.979573678088235
"test" "4 SITTING" 24 "86 tBodyAccJerk-std()-Z" -0.984662946764706
"test" "5 STANDING" 2 "1 tBodyAcc-mean()-X" 0.277911472222222
"test" "5 STANDING" 2 "121 tBodyGyro-mean()-X" -0.0238623875712963
"test" "5 STANDING" 2 "122 tBodyGyro-mean()-Y" -0.0820396577592593
"test" "5 STANDING" 2 "123 tBodyGyro-mean()-Z" 0.0878351695481481
"test" "5 STANDING" 2 "124 tBodyGyro-std()-X" -0.972998629814815
"test" "5 STANDING" 2 "125 tBodyGyro-std()-Y" -0.971441996481481
"test" "5 STANDING" 2 "126 tBodyGyro-std()-Z" -0.964856701851852
"test" "5 STANDING" 2 "161 tBodyGyroJerk-mean()-X" -0.105562157888889
"test" "5 STANDING" 2 "162 tBodyGyroJerk-mean()-Y" -0.042241953537037
"test" "5 STANDING" 2 "163 tBodyGyroJerk-mean()-Z" -0.0546539479425926
"test" "5 STANDING" 2 "164 tBodyGyroJerk-std()-X" -0.979324000740741
"test" "5 STANDING" 2 "165 tBodyGyroJerk-std()-Y" -0.983447258518519
"test" "5 STANDING" 2 "166 tBodyGyroJerk-std()-Z" -0.973610118333333
"test" "5 STANDING" 2 "2 tBodyAcc-mean()-Y" -0.0184208270166667
"test" "5 STANDING" 2 "201 tBodyAccMag-mean()" -0.965875181296296
"test" "5 STANDING" 2 "202 tBodyAccMag-std()" -0.957874965
"test" "5 STANDING" 2 "214 tGravityAccMag-mean()" -0.965875181296296
"test" "5 STANDING" 2 "215 tGravityAccMag-std()" -0.957874965
"test" "5 STANDING" 2 "227 tBodyAccJerkMag-mean()" -0.980489077407407
"test" "5 STANDING" 2 "228 tBodyAccJerkMag-std()" -0.976675280185185
"test" "5 STANDING" 2 "240 tBodyGyroMag-mean()" -0.963466341851852
"test" "5 STANDING" 2 "241 tBodyGyroMag-std()" -0.95394338037037
"test" "5 STANDING" 2 "253 tBodyGyroJerkMag-mean()" -0.983951904259259
"test" "5 STANDING" 2 "254 tBodyGyroJerkMag-std()" -0.977204427777778
"test" "5 STANDING" 2 "266 fBodyAcc-mean()-X" -0.983946739814815
"test" "5 STANDING" 2 "267 fBodyAcc-mean()-Y" -0.959871697407407
"test" "5 STANDING" 2 "268 fBodyAcc-mean()-Z" -0.962471195740741
"test" "5 STANDING" 2 "269 fBodyAcc-std()-X" -0.989056469814815
"test" "5 STANDING" 2 "270 fBodyAcc-std()-Y" -0.957908842222222
"test" "5 STANDING" 2 "271 fBodyAcc-std()-Z" -0.946433583518518
"test" "5 STANDING" 2 "294 fBodyAcc-meanFreq()-X" 0.108519182924074
"test" "5 STANDING" 2 "295 fBodyAcc-meanFreq()-Y" 0.0623378066683333
"test" "5 STANDING" 2 "296 fBodyAcc-meanFreq()-Z" 0.104462499601852
"test" "5 STANDING" 2 "3 tBodyAcc-mean()-Z" -0.105908536055556
"test" "5 STANDING" 2 "345 fBodyAccJerk-mean()-X" -0.980973241666667
"test" "5 STANDING" 2 "346 fBodyAccJerk-mean()-Y" -0.970851337962963
"test" "5 STANDING" 2 "347 fBodyAccJerk-mean()-Z" -0.979775152037037
"test" "5 STANDING" 2 "348 fBodyAccJerk-std()-X" -0.983007923703704
"test" "5 STANDING" 2 "349 fBodyAccJerk-std()-Y" -0.973520241111111
"test" "5 STANDING" 2 "350 fBodyAccJerk-std()-Z" -0.984599905185185
"test" "5 STANDING" 2 "373 fBodyAccJerk-meanFreq()-X" 0.331449281481482
"test" "5 STANDING" 2 "374 fBodyAccJerk-meanFreq()-Y" -0.0569368291814815
"test" "5 STANDING" 2 "375 fBodyAccJerk-meanFreq()-Z" 0.0396498183462963
"test" "5 STANDING" 2 "4 tBodyAcc-std()-X" -0.987271889259259
"test" "5 STANDING" 2 "41 tGravityAcc-mean()-X" 0.896928566851852
"test" "5 STANDING" 2 "42 tGravityAcc-mean()-Y" -0.370062696851852
"test" "5 STANDING" 2 "424 fBodyGyro-mean()-X" -0.967037112037037
"test" "5 STANDING" 2 "425 fBodyGyro-mean()-Y" -0.972576152962963
"test" "5 STANDING" 2 "426 fBodyGyro-mean()-Z" -0.960627696111111
"test" "5 STANDING" 2 "427 fBodyGyro-std()-X" -0.97498812462963
"test" "5 STANDING" 2 "428 fBodyGyro-std()-Y" -0.97103605037037
"test" "5 STANDING" 2 "429 fBodyGyro-std()-Z" -0.969754295740741
"test" "5 STANDING" 2 "43 tGravityAcc-mean()-Z" 0.129747161222222
"test" "5 STANDING" 2 "44 tGravityAcc-std()-X" -0.986685818703704
"test" "5 STANDING" 2 "45 tGravityAcc-std()-Y" -0.97419442037037
"test" "5 STANDING" 2 "452 fBodyGyro-meanFreq()-X" -0.107416045074074
"test" "5 STANDING" 2 "453 fBodyGyro-meanFreq()-Y" -0.171160370096296
"test" "5 STANDING" 2 "454 fBodyGyro-meanFreq()-Z" 0.000226810610740739
"test" "5 STANDING" 2 "46 tGravityAcc-std()-Z" -0.945927078703704
"test" "5 STANDING" 2 "5 tBodyAcc-std()-Y" -0.957304989259259
"test" "5 STANDING" 2 "503 fBodyAccMag-mean()" -0.964052166481482
"test" "5 STANDING" 2 "504 fBodyAccMag-std()" -0.960519381481482
"test" "5 STANDING" 2 "513 fBodyAccMag-meanFreq()" 0.119649963903704
"test" "5 STANDING" 2 "516 fBodyBodyAccJerkMag-mean()" -0.977065295555556
"test" "5 STANDING" 2 "517 fBodyBodyAccJerkMag-std()" -0.97516046
"test" "5 STANDING" 2 "526 fBodyBodyAccJerkMag-meanFreq()" 0.304871865218519
"test" "5 STANDING" 2 "529 fBodyBodyGyroMag-mean()" -0.961775904814815
"test" "5 STANDING" 2 "530 fBodyBodyGyroMag-std()" -0.956788725740741
"test" "5 STANDING" 2 "539 fBodyBodyGyroMag-meanFreq()" -0.0661266045796296
"test" "5 STANDING" 2 "542 fBodyBodyGyroJerkMag-mean()" -0.977849827407407
"test" "5 STANDING" 2 "543 fBodyBodyGyroJerkMag-std()" -0.977754298148148
"test" "5 STANDING" 2 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.160662823925926
"test" "5 STANDING" 2 "555 angle(tBodyAccMean,gravity)" -0.013681915312963
"test" "5 STANDING" 2 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0411822244577778
"test" "5 STANDING" 2 "557 angle(tBodyGyroMean,gravityMean)" -0.0151035161722222
"test" "5 STANDING" 2 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.11232464912963
"test" "5 STANDING" 2 "559 angle(X,gravityMean)" -0.627180076111111
"test" "5 STANDING" 2 "560 angle(Y,gravityMean)" 0.337937911666667
"test" "5 STANDING" 2 "561 angle(Z,gravityMean)" -0.0678959805833333
"test" "5 STANDING" 2 "6 tBodyAcc-std()-Z" -0.949741851296296
"test" "5 STANDING" 2 "81 tBodyAccJerk-mean()-X" 0.0747588597592593
"test" "5 STANDING" 2 "82 tBodyAccJerk-mean()-Y" 0.0103291774794444
"test" "5 STANDING" 2 "83 tBodyAccJerk-mean()-Z" -0.00837158846722222
"test" "5 STANDING" 2 "84 tBodyAccJerk-std()-X" -0.981085715555556
"test" "5 STANDING" 2 "85 tBodyAccJerk-std()-Y" -0.97105943962963
"test" "5 STANDING" 2 "86 tBodyAccJerk-std()-Z" -0.982841446481482
"test" "5 STANDING" 4 "1 tBodyAcc-mean()-X" 0.280499745892857
"test" "5 STANDING" 4 "121 tBodyGyro-mean()-X" -0.0306449342357143
"test" "5 STANDING" 4 "122 tBodyGyro-mean()-Y" -0.061824850625
"test" "5 STANDING" 4 "123 tBodyGyro-mean()-Z" 0.0755636430892857
"test" "5 STANDING" 4 "124 tBodyGyro-std()-X" -0.909687974464286
"test" "5 STANDING" 4 "125 tBodyGyro-std()-Y" -0.949227146964286
"test" "5 STANDING" 4 "126 tBodyGyro-std()-Z" -0.909995038571429
"test" "5 STANDING" 4 "161 tBodyGyroJerk-mean()-X" -0.103057894142857
"test" "5 STANDING" 4 "162 tBodyGyroJerk-mean()-Y" -0.0461257201357143
"test" "5 STANDING" 4 "163 tBodyGyroJerk-mean()-Z" -0.0490753497867857
"test" "5 STANDING" 4 "164 tBodyGyroJerk-std()-X" -0.949633878571429
"test" "5 STANDING" 4 "165 tBodyGyroJerk-std()-Y" -0.976065174642857
"test" "5 STANDING" 4 "166 tBodyGyroJerk-std()-Z" -0.957982019464286
"test" "5 STANDING" 4 "2 tBodyAcc-mean()-Y" -0.00948911098553571
"test" "5 STANDING" 4 "201 tBodyAccMag-mean()" -0.906478051785714
"test" "5 STANDING" 4 "202 tBodyAccMag-std()" -0.890976683392857
"test" "5 STANDING" 4 "214 tGravityAccMag-mean()" -0.906478051785714
"test" "5 STANDING" 4 "215 tGravityAccMag-std()" -0.890976683392857
"test" "5 STANDING" 4 "227 tBodyAccJerkMag-mean()" -0.963370738392857
"test" "5 STANDING" 4 "228 tBodyAccJerkMag-std()" -0.958159482142857
"test" "5 STANDING" 4 "240 tBodyGyroMag-mean()" -0.900982100535714
"test" "5 STANDING" 4 "241 tBodyGyroMag-std()" -0.885144317678571
"test" "5 STANDING" 4 "253 tBodyGyroJerkMag-mean()" -0.967614073928571
"test" "5 STANDING" 4 "254 tBodyGyroJerkMag-std()" -0.964282784285714
"test" "5 STANDING" 4 "266 fBodyAcc-mean()-X" -0.973497549642857
"test" "5 STANDING" 4 "267 fBodyAcc-mean()-Y" -0.889549205
"test" "5 STANDING" 4 "268 fBodyAcc-mean()-Z" -0.93164342125
"test" "5 STANDING" 4 "269 fBodyAcc-std()-X" -0.978737637678571
"test" "5 STANDING" 4 "270 fBodyAcc-std()-Y" -0.857380281803571
"test" "5 STANDING" 4 "271 fBodyAcc-std()-Z" -0.887554317678571
"test" "5 STANDING" 4 "294 fBodyAcc-meanFreq()-X" 0.0620999958378571
"test" "5 STANDING" 4 "295 fBodyAcc-meanFreq()-Y" -0.0669875048642857
"test" "5 STANDING" 4 "296 fBodyAcc-meanFreq()-Z" -0.0377822772491071
"test" "5 STANDING" 4 "3 tBodyAcc-mean()-Z" -0.0961574905535714
"test" "5 STANDING" 4 "345 fBodyAccJerk-mean()-X" -0.972310894285714
"test" "5 STANDING" 4 "346 fBodyAccJerk-mean()-Y" -0.937624242142857
"test" "5 STANDING" 4 "347 fBodyAccJerk-mean()-Z" -0.968648411607143
"test" "5 STANDING" 4 "348 fBodyAccJerk-std()-X" -0.975706723571429
"test" "5 STANDING" 4 "349 fBodyAccJerk-std()-Y" -0.944075308928571
"test" "5 STANDING" 4 "350 fBodyAccJerk-std()-Z" -0.976229505535714
"test" "5 STANDING" 4 "373 fBodyAccJerk-meanFreq()-X" 0.2722139805
"test" "5 STANDING" 4 "374 fBodyAccJerk-meanFreq()-Y" -0.126450632983929
"test" "5 STANDING" 4 "375 fBodyAccJerk-meanFreq()-Z" 0.0711056632839286
"test" "5 STANDING" 4 "4 tBodyAcc-std()-X" -0.97692058
"test" "5 STANDING" 4 "41 tGravityAcc-mean()-X" 0.95619779125
"test" "5 STANDING" 4 "42 tGravityAcc-mean()-Y" -0.0759009061071429
"test" "5 STANDING" 4 "424 fBodyGyro-mean()-X" -0.905464161964286
"test" "5 STANDING" 4 "425 fBodyGyro-mean()-Y" -0.955992945178571
"test" "5 STANDING" 4 "426 fBodyGyro-mean()-Z" -0.915280955357143
"test" "5 STANDING" 4 "427 fBodyGyro-std()-X" -0.912464793928571
"test" "5 STANDING" 4 "428 fBodyGyro-std()-Y" -0.945825840178571
"test" "5 STANDING" 4 "429 fBodyGyro-std()-Z" -0.91665163125
"test" "5 STANDING" 4 "43 tGravityAcc-mean()-Z" 0.166893825946429
"test" "5 STANDING" 4 "44 tGravityAcc-std()-X" -0.972908355892857
"test" "5 STANDING" 4 "45 tGravityAcc-std()-Y" -0.917613464821429
"test" "5 STANDING" 4 "452 fBodyGyro-meanFreq()-X" -0.2748096406875
"test" "5 STANDING" 4 "453 fBodyGyro-meanFreq()-Y" -0.364372374642857
"test" "5 STANDING" 4 "454 fBodyGyro-meanFreq()-Z" -0.223109154546429
"test" "5 STANDING" 4 "46 tGravityAcc-std()-Z" -0.899404775267857
"test" "5 STANDING" 4 "5 tBodyAcc-std()-Y" -0.86159737875
"test" "5 STANDING" 4 "503 fBodyAccMag-mean()" -0.917614014821429
"test" "5 STANDING" 4 "504 fBodyAccMag-std()" -0.895340042142857
"test" "5 STANDING" 4 "513 fBodyAccMag-meanFreq()" -0.102971757742857
"test" "5 STANDING" 4 "516 fBodyBodyAccJerkMag-mean()" -0.956139283571429
"test" "5 STANDING" 4 "517 fBodyBodyAccJerkMag-std()" -0.96003249875
"test" "5 STANDING" 4 "526 fBodyBodyAccJerkMag-meanFreq()" 0.201262207319643
"test" "5 STANDING" 4 "529 fBodyBodyGyroMag-mean()" -0.914209165714286
"test" "5 STANDING" 4 "530 fBodyBodyGyroMag-std()" -0.887194404285714
"test" "5 STANDING" 4 "539 fBodyBodyGyroMag-meanFreq()" -0.286128312085714
"test" "5 STANDING" 4 "542 fBodyBodyGyroJerkMag-mean()" -0.964471139464286
"test" "5 STANDING" 4 "543 fBodyBodyGyroJerkMag-std()" -0.9664302175
"test" "5 STANDING" 4 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.0609850024464286
"test" "5 STANDING" 4 "555 angle(tBodyAccMean,gravity)" 0.0147312363133929
"test" "5 STANDING" 4 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0045729088625
"test" "5 STANDING" 4 "557 angle(tBodyGyroMean,gravityMean)" 0.101339340914286
"test" "5 STANDING" 4 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.0257192449821429
"test" "5 STANDING" 4 "559 angle(X,gravityMean)" -0.831044401607143
"test" "5 STANDING" 4 "560 angle(Y,gravityMean)" 0.135778706071429
"test" "5 STANDING" 4 "561 angle(Z,gravityMean)" -0.0951347515892857
"test" "5 STANDING" 4 "6 tBodyAcc-std()-Z" -0.896880538392857
"test" "5 STANDING" 4 "81 tBodyAccJerk-mean()-X" 0.0721328379857143
"test" "5 STANDING" 4 "82 tBodyAccJerk-mean()-Y" -0.00653015693773214
"test" "5 STANDING" 4 "83 tBodyAccJerk-mean()-Z" -0.0211889890567857
"test" "5 STANDING" 4 "84 tBodyAccJerk-std()-X" -0.972586541964286
"test" "5 STANDING" 4 "85 tBodyAccJerk-std()-Y" -0.938354677857143
"test" "5 STANDING" 4 "86 tBodyAccJerk-std()-Z" -0.973054201071429
"test" "5 STANDING" 9 "1 tBodyAcc-mean()-X" 0.282310057333333
"test" "5 STANDING" 9 "121 tBodyGyro-mean()-X" -0.029183136346
"test" "5 STANDING" 9 "122 tBodyGyro-mean()-Y" -0.060810158296
"test" "5 STANDING" 9 "123 tBodyGyro-mean()-Z" 0.0992409332222222
"test" "5 STANDING" 9 "124 tBodyGyro-std()-X" -0.921990612
"test" "5 STANDING" 9 "125 tBodyGyro-std()-Y" -0.946046640444444
"test" "5 STANDING" 9 "126 tBodyGyro-std()-Z" -0.939889737333333
"test" "5 STANDING" 9 "161 tBodyGyroJerk-mean()-X" -0.095897704
"test" "5 STANDING" 9 "162 tBodyGyroJerk-mean()-Y" -0.0419199574333333
"test" "5 STANDING" 9 "163 tBodyGyroJerk-mean()-Z" -0.0575743131488889
"test" "5 STANDING" 9 "164 tBodyGyroJerk-std()-X" -0.949105691555556
"test" "5 STANDING" 9 "165 tBodyGyroJerk-std()-Y" -0.975036530444444
"test" "5 STANDING" 9 "166 tBodyGyroJerk-std()-Z" -0.969726483555556
"test" "5 STANDING" 9 "2 tBodyAcc-mean()-Y" -0.0200454954022222
"test" "5 STANDING" 9 "201 tBodyAccMag-mean()" -0.945167482444444
"test" "5 STANDING" 9 "202 tBodyAccMag-std()" -0.936105010444444
"test" "5 STANDING" 9 "214 tGravityAccMag-mean()" -0.945167482444444
"test" "5 STANDING" 9 "215 tGravityAccMag-std()" -0.936105010444444
"test" "5 STANDING" 9 "227 tBodyAccJerkMag-mean()" -0.969524578888889
"test" "5 STANDING" 9 "228 tBodyAccJerkMag-std()" -0.963764177777778
"test" "5 STANDING" 9 "240 tBodyGyroMag-mean()" -0.921030223111111
"test" "5 STANDING" 9 "241 tBodyGyroMag-std()" -0.908291403111111
"test" "5 STANDING" 9 "253 tBodyGyroJerkMag-mean()" -0.969824044222222
"test" "5 STANDING" 9 "254 tBodyGyroJerkMag-std()" -0.965287050888889
"test" "5 STANDING" 9 "266 fBodyAcc-mean()-X" -0.971662692
"test" "5 STANDING" 9 "267 fBodyAcc-mean()-Y" -0.944849431777778
"test" "5 STANDING" 9 "268 fBodyAcc-mean()-Z" -0.941686874222222
"test" "5 STANDING" 9 "269 fBodyAcc-std()-X" -0.977579248444444
"test" "5 STANDING" 9 "270 fBodyAcc-std()-Y" -0.938790016888889
"test" "5 STANDING" 9 "271 fBodyAcc-std()-Z" -0.913896832222222
"test" "5 STANDING" 9 "294 fBodyAcc-meanFreq()-X" -0.105711680368889
"test" "5 STANDING" 9 "295 fBodyAcc-meanFreq()-Y" -0.00378721862222222
"test" "5 STANDING" 9 "296 fBodyAcc-meanFreq()-Z" 0.000165424148888888
"test" "5 STANDING" 9 "3 tBodyAcc-mean()-Z" -0.0952747481333333
"test" "5 STANDING" 9 "345 fBodyAccJerk-mean()-X" -0.971313768666667
"test" "5 STANDING" 9 "346 fBodyAccJerk-mean()-Y" -0.962624298888889
"test" "5 STANDING" 9 "347 fBodyAccJerk-mean()-Z" -0.967129200444444
"test" "5 STANDING" 9 "348 fBodyAccJerk-std()-X" -0.971278823333333
"test" "5 STANDING" 9 "349 fBodyAccJerk-std()-Y" -0.968234579555556
"test" "5 STANDING" 9 "350 fBodyAccJerk-std()-Z" -0.972588748666667
"test" "5 STANDING" 9 "373 fBodyAccJerk-meanFreq()-X" -0.0235041479111111
"test" "5 STANDING" 9 "374 fBodyAccJerk-meanFreq()-Y" -0.0981894026
"test" "5 STANDING" 9 "375 fBodyAccJerk-meanFreq()-Z" -0.128067958244444
"test" "5 STANDING" 9 "4 tBodyAcc-std()-X" -0.975741252444444
"test" "5 STANDING" 9 "41 tGravityAcc-mean()-X" 0.961323502222222
"test" "5 STANDING" 9 "42 tGravityAcc-mean()-Y" -0.010383816474
"test" "5 STANDING" 9 "424 fBodyGyro-mean()-X" -0.916974437555556
"test" "5 STANDING" 9 "425 fBodyGyro-mean()-Y" -0.954514301555556
"test" "5 STANDING" 9 "426 fBodyGyro-mean()-Z" -0.941510336
"test" "5 STANDING" 9 "427 fBodyGyro-std()-X" -0.924738576444444
"test" "5 STANDING" 9 "428 fBodyGyro-std()-Y" -0.941950576888889
"test" "5 STANDING" 9 "429 fBodyGyro-std()-Z" -0.944942811777778
"test" "5 STANDING" 9 "43 tGravityAcc-mean()-Z" 0.00914769235555555
"test" "5 STANDING" 9 "44 tGravityAcc-std()-X" -0.989103160444444
"test" "5 STANDING" 9 "45 tGravityAcc-std()-Y" -0.972573867555556
"test" "5 STANDING" 9 "452 fBodyGyro-meanFreq()-X" -0.222857823644444
"test" "5 STANDING" 9 "453 fBodyGyro-meanFreq()-Y" -0.348959970422222
"test" "5 STANDING" 9 "454 fBodyGyro-meanFreq()-Z" -0.16576126334
"test" "5 STANDING" 9 "46 tGravityAcc-std()-Z" -0.932245295111111
"test" "5 STANDING" 9 "5 tBodyAcc-std()-Y" -0.938635759333333
"test" "5 STANDING" 9 "503 fBodyAccMag-mean()" -0.946330171777778
"test" "5 STANDING" 9 "504 fBodyAccMag-std()" -0.940265546444444
"test" "5 STANDING" 9 "513 fBodyAccMag-meanFreq()" 0.0235738706622222
